,Product,Ratings,Reviews
3,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,Good quality headphones for price
4,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,Great
5,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,great sounds...
6,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,Works great had no issuses volume perfect love how soft it is for my 13yr old she uses them all day..
7,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,Excellent quality - my son has had them four months and he has not broken them yet! Thanks for a great product.
8,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,Better sound than higher price headphones
9,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,1.0 out of 5 stars,have had these only two months and the cord already came apart and doesn't work!! would pass on these...
0,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,They work great.
1,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,4.0 out of 5 stars,"Great job with packing. It's perfect for my 5 year old. When I use it, it hurts my ears"
2,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,My kid loved it
3,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,These fit excellent and the sound is great. I wear them running with no issues!
4,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,My daughter is listening well
5,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,2.0 out of 5 stars,Good sounding the cheaply made. After about six months of medium use the pin that holds the head band to the earpiece falls out
6,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,"Work grea, looks great & the kids love them"
7,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,"A great buy, my 11-year old love it!"
8,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,4.0 out of 5 stars,Great sound quality for the price and very comfortable. Love the color too!
9,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,I bought them for my daughter that can't use ear buds and she loves them! She is a bit rough and they are totally durable!
0,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,4.0 out of 5 stars,My son likes it.
1,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,1.0 out of 5 stars,"Horrible, fell completely apart after barely using them!"
2,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,Comfortable and great for our 11 year old
3,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,"Great headphones, excellent price. My teenager loves them and says they work great. Stylish look too."
4,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,"I love these! They work really well, are stylish, and super portable. This are an excellent deal for the price. I have no complaints at all!"
5,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,"Sturdy, comfortable to wear."
6,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,1.0 out of 5 stars,these came broken. the fabric that wraps around the ear piece was separated when we got it. it went back.
7,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,2.0 out of 5 stars,Bought these for my son and within a week of him using them only one side will work unless he adjusts the cord. Will not purchase again.
8,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,4.0 out of 5 stars,So far so.good . Comfortable
9,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,Totally great nd super comfy
0,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,Very comfy. Works great! I also get compiments all the time
1,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,They are awesome. Look exactly the same like the picture. Fit perfectly.
2,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,They work so well
3,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,These are great! I got some for my daughter and she liked them so much I bought for my son too!
4,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,The price is good and nice sound quality.
5,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,Excellent!
6,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,3.0 out of 5 stars,They're not as tough as I thought they'd be but they're adjustable so I'm okay with it.
7,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,"These are great! I really like the cord, it's not plastic coated and therefore doesn't get pinched."
8,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,Headphones arrived within 3 days and are very comfortable. The sound is great.
9,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,Very like it
0,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,Great sound
1,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,They work good and they are comfortable!
2,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,This is super comfy and cute. My daughter brings this everywhere she's goes.
3,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,"wife loves it, therefore i love it. it eliminates a lot of that ""communication thing"" i keep reading about."
4,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,These are great headphones for my kids.
5,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,"These are our 2nd pair. My daughter liked my son's so much, we bought her a set for Christmas."
6,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,4.0 out of 5 stars,Headphones did not work upon arrival but they shipped a new pair so I'm happy.
7,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,I love it! Works well and it eliminates outside noises.
8,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,I enjoy the headset work great
9,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,"One of the best headphones we've ever used.
Lightweight clear sound. Must have one."
0,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,4.0 out of 5 stars,I bought this as a gift and the recipient said they work. Happy.
1,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,4.0 out of 5 stars,Great solid sound. Would like if they were louder.
2,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,Love the color and they are good at cancelling noise. Great purchase for the gym
3,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,reallly nice for the price-
4,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,I purchased these for my mom who is bedridden. They work like a charm! Sound is great!
5,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,"Great product, great transaction"
6,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,"Excellent services, description as well"
7,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,Good unit for the price. If you want something top notch then be prepared to pay the price.
8,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,Great head phones high quality. Comfortable.
9,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,2.0 out of 5 stars,Broke really fast
0,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,2.0 out of 5 stars,lasted four months than broke
1,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,"They are awesome, better than the beats..They have a long cord and great sound quality. Totally worth the $24 including shipping. Any local retail stores like walmart target just wont compare."
2,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,My daughter love her headphones!!!
3,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,My daughter loved them
4,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,3.0 out of 5 stars,Bought these a few months ago for my children (10 and 8) and the sound went out. Had to repurchase. Hoping these will last longer.
5,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,4.0 out of 5 stars,"***update 11/10. When the seller saw my review I got an email asking if I would like the 2 headphones I purchased and had some problems with, refunded or would I like 2 new ones. We chose to try them again. This time we are being a little more careful with them. They are super soft and great sound. Kids enjoy them. I'm very grateful to the seller for reaching out...shows great customer service. We did get only one headphone replacement , but I believe the second one will come.

Really great sound, cancels noise from outside well. The kids said they are really comfortable. I bought one for each kid for our two week vacation. By day three my son's feel apart. One pin broke and it fell off, then next day they comfort part fell off. We sorta got them back together. On the last day my daughters had the comfort part fall off too. I'm disappointed at how easily they broke...defiantly not meant for kids."
6,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,Very pleased with product and seller
7,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,1.0 out of 5 stars,"First I was sent the wrong color but then Amazon told me I could just keep them at no charge so I figured, what the heck, these will do. Well, I've used other headphones on my laptop but the connector prong on this set not only doesn't fit in the hole securely but if you do plug it in all the way, the sound cuts off. So you have to pull it out just enough that it connects. Believe me, it's not very convenient when I'm using them on a conference call, I turn my head, the cord comes out and I just missed what was said. Additionally, they put quite a lot of pressure your ears and I have a small head! Would not buy again."
8,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,Works great!
9,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,"These are awesome! High volume, easy to store, super cute. Noise canceling."
0,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,1.0 out of 5 stars,"Update 4/21/17: had these less than a month before one of the ear pieces broke off. Super glued it on, and then the other side broke off. After this happened twice on each side, I've decided these are totally not worth it. Investing in another pair that will stay in one piece.

Got these for my almost 4 year old daughter's kindle. Perfect for what we are using them for - easily foldable, great sound quality and cute color (we got the light teal and lilac color). She loves them and I loved the price!"
1,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,These headphones are awesome! We travel quite a bit and my kids are always wanting to watch a movie on the plane but those ear buds they give you always fall out of their tiny ears. These headphones are a great quality. The are so comfortable as well.
2,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,3.0 out of 5 stars,"Soft and stylish. However, if you are looking for a pari of headphones that your confident your child will handle gently, then these headphones are for you. I found these to be really pretty. Packaging was nice and headphones were super soft. My daughter also loved the colors. Unfortunately, the soft headphone part fell off with ease. The day I gave it to her for Christmas, and she is really responsible with her belongings. I saw it happen. I cannot in good faith give this a 5 star rating because of how easily the soft part of the headphones that fell off was could not be placed back on the headphones. I am really hoping that I just got a pair of headphones that were defective."
3,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,"These are beautiful, lightweight on your head (don't make your ears sweat!) and the sound was honestly 100x better than I expected at this price point. Highly recommended."
4,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,3.0 out of 5 stars,I purchased these for my five-year-old great-granddaughter. She really loves them. They work great with my phone however they do not work with my Kindle. That is very disappointing.
5,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,These headphones are great! Bought these for my granddaughter to use with her iPad when traveling in vehicle. They are made very durable for a small child and feel comfortable when she wears them. She loves the pink color that matches her tablet case. These were a hit for Christmas!
6,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,4.0 out of 5 stars,"This headphone is excellent. It is loud and fits just right. However, it is bit too tight wearing it. I bought this for my wife and she loves it but keeps complaining that it is too tight for her head. She is a very petite and short lady."
7,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,1.0 out of 5 stars,Broke within a few months. Very disappointed.
8,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,"the color makes them easy to find in my messy room. very light. I take them on trips. I am not a headphone aficionado, but I found the sound quality to be great. the cord is braided so it does not twist easily, which i really like."
9,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,2.0 out of 5 stars,They look really cool. Sound was pretty good. But the ear pads and outer material on the headband started peeling pretty quickly. They broke within about 2 months of normal use.
0,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,1.0 out of 5 stars,Poor connector tips that come off in your device.
1,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,My son loves his new headphones - uses them all the time.
2,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,4.0 out of 5 stars,Very happy with the fit and the sound!
3,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,My daughter loves it.
4,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,"very durable, great thick rope cord for no knots"
5,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,My niece loved these headphones--both their form and function. The product arrived very quickly from the time of order and was just as described.
6,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,1.0 out of 5 stars,"Lasted maybe two weeks, if that"
7,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,"My 10 year old is very pleased with these, they fit her perfectly. Very attractive color and well made."
8,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,Works great my daughter loves them
9,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,"Bought them for my kids, they work great."
0,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,My 10 year old loves them. She likes the microphone on them. The sound quality is great.
1,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,4.0 out of 5 stars,Light weight and colorful. Good reception. Good price.
2,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,"Fast delivery!,! Great product for my teenage daughter"
3,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,"Love these,..& durable for my daughter"
4,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,3.0 out of 5 stars,I bought this for my 11 year old daughter who is normally pretty good with her stuff but even then these only lasted about 2 months before the cord frayed and the wires were exposed. She may have been a little tough on these but I didn't notice her abusing them at all and my youngest is even harder on his things and his have lasted 3 times as long! Maybe my circumstances are giving me an unfair biase towards these but I would be a bit wary on how long the cord will last. But then again you can't really beat the price so you get what you pay for and perhaps even more if you are lucky
5,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,Purchased these for my 10 yr old. She loves them.
6,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,4.0 out of 5 stars,I like it
7,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,4.0 out of 5 stars,Very good headphones
8,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,The headphones fit my head comfortably and have good sound quality.
9,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,My daughter loves it!
0,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,Wonderful for kids!
1,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,A+
2,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,Good headphones. Great colors and feel. Fast shipping.
3,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,Bought them for a gift and my Sister loves them!
4,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,1
5,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,4.0 out of 5 stars,Still a little to big for my 4 yr old but sounds great and very light weight.
6,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,4.0 out of 5 stars,"quality headphones, ear cups kind of small though"
7,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,I love these! They are amazing! The colors are great and the cord is reliable and hard to get tangled. The sound is top notch! Recommended!!!
8,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,1.0 out of 5 stars,"Terrible. Headphone keeps adjusting my volume automatically. Ughh, using a Samsung Galaxy S7, without touching the screen or volume button, the headphone automatically decreases my volume. I can see my volume gauge go all the way down. Tested a regular ear bud and it doesn't do that."
9,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,My daughter loves them!! Quick delivery and product is exactly what is listed. Ty for everything. It's a great product.
0,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,Great headphones for the price!
1,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,works as expected. comfortable.
2,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,love em
3,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,Perfect for my 4 year old daughter! They are well-made and they fit her will. She loves them!
4,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,Light weight great quality and sound.
5,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,"Excellent, well package and great sound. Recommended 100%"
6,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,Quick delivery and my son loves these headphones!
7,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,Just what my daughter needed for the ride in the car. Works great.
8,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,very comfortable
9,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,Great for my 4 year old and she will be able to grow into them. They are very loud compared to my other child's volume controlled head phones. Beware.
0,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,My daughter loved it. Thank you so much
1,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,"Great product, super comfortable. Fits all members of me crew (young and not so young!)."
2,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,Fast shipping. Great product.
3,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,4.0 out of 5 stars,"Overall I like them but as a glasses wearer, they're a little tight on my ears. Hopefully they will loosen a little. Great purchase for the price."
4,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,1.0 out of 5 stars,"The cushion for the earpiece fell off after 2 days, cannot fix"
5,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,Purchased as a gift for my 12 year old granddaughter and she loves them.
6,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,Daughter loves them
7,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,my girls love them VERY NICE
8,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,4.0 out of 5 stars,Great for the price.. my 10 year old love it..
9,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,Tough enough for my 7yr old.
0,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,Great headphones...I have bought 4 or 5 and would buy more if ever needed!
1,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,Work well and as they should.
2,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,1.0 out of 5 stars,A tiny little plastic piece broke off of one of the headphones and they are basically useless to us now! Not too happy.
3,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,Very comfortable good sound
4,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,Appear to be well made and I love the cloth long cord.
5,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,4.0 out of 5 stars,Very good.
6,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,very nice
7,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,1.0 out of 5 stars,Stopped working within a week. Static and muffled sound.
8,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,These headphones exceeded my expectations for my daughter. She loves them as much as I do!
9,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,2.0 out of 5 stars,Doesn't hold up very well!
0,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,4.0 out of 5 stars,Great sound. Hear each instrument. Cord long. Tangles a little.
1,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,"These head phones were great for my son he loves them,.And its adjustable enough to fit on most adults. They are lightweight, which makes them easy to carry. these headphones are an excellent value."
2,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,ArRived timely.. kids love it soft and durable
3,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,The were just as described. I love them and will be buying another pair for my daughter.
4,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,4.0 out of 5 stars,Muy buen producto
5,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,Love the color and comfort. The sound is good too. Great price!
6,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,Work great.
7,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,3.0 out of 5 stars,Ear buds don't cover the full ears.. but build quality is good
8,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,2.0 out of 5 stars,Kept breaking
9,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,1.0 out of 5 stars,I can't say how well these work because the cord was already ripped off when I opened the box.
0,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,Can't believe how the sound is so improved through these.
1,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,"This headset is great this is the second pair this year, for my grandchild and my wife they love them."
2,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,Pretty cool headphones for the price..... Looks just like the pictured and is very loud. Great sound.
3,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,Granddaughter loves it!!
4,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,Me encantó
5,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,good head phone for my iMac.
6,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,Excelkent
7,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,3.0 out of 5 stars,They seem to be of good quality but they are a little small for me. I do have a bigger head though!
8,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,Great love it
9,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,Great! My granddaughter loves them.
0,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,2.0 out of 5 stars,"Okay, these headphones do have really great sound. And, they look nice, even in the color combo I purchased (well, they were less expensive -- planned to use them at home anyway). But, they may chew your ears off! Mine were completely red after about 30 minutes of wear. I'm not a very big guy, so it wasn't like I was trying to fit these over a square block of a head. Maybe it's just my ears, but do hear this: These things are tight. I'm sending them back."
1,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,Love these headphones!!
2,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,Very happy with product
3,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,Very good
4,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,1.0 out of 5 stars,I would like to return item; the lining has fallen out of the ear muff.
5,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,I love the Pokemon Umbreon she is my favorite evolution of eevee so this was a win and it was pretty big but i love it so much❤️❤️
6,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,"Great sound, fun colors, my daughter loves them!"
7,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,Bought these for my sister who breaks all her earbuds and so far they're great!
8,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,2.0 out of 5 stars,Okay headphones for the first month or so; then the aux cord connects to your phone when it feels like it.
9,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,Love it!
0,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,"Pretty color and good quality! I got these for my daughter's tablet, and she seems to like them."
1,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,2.0 out of 5 stars,"I bought these headphones and the plug broke. The piece that broke was lodged into my audio jack, causing me to have to break the audio jack to get the piece out."
2,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,It's light my 5 year old boy like it
3,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,very happy with your service the headphones are awesome! thank you.
4,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,1.0 out of 5 stars,I want a replacement. The area with the mic and button broke after 5 or so uses
5,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,4.0 out of 5 stars,"so far they work good, they were for my grandson,"
6,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,Grand kids loved them
7,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,4.0 out of 5 stars,Great set of headphones for my daughter.
8,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,Great quality and price. I have ordered 3 now and we are happy with them.
9,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,Purchased these for my husband. They work great!
0,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,"I brought this headphone for my daughter,she loves it!!! The color is very nice for kids especially if you take your kids outside under the sun. The sound is also excellent , best headphone for kids"
1,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,2.0 out of 5 stars,I bought this for my youngest daughter. She told me that if I ever write a review to inform the people that this product only lived for one month and that she's not at all happy about it...my baby's review.
2,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,"I'm an adult woman, with an admittedly small head and tiny ears, and these fit perfectly! Very cute. They feel a little fragile, when folding or extending them. They've held up well for me, but I've only had them for a short time and with light use. I mostly bought them for their appearance, but I've found them very comfy with good sound quality."
3,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,2.0 out of 5 stars,"The stereo headphones I ordered were a disappointment due to one key feature that the product description claimed' ""with excellent noise-cancelling function."" This product does not have and noise cancelling function or capability as far as I can tell. Price point was in reality too good to be true for a product whose mfg. makes this claim of functionality."
4,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,4.0 out of 5 stars,"I like these headphones. After having earbuds for years, the sound doesn't seem so loud, but it does dim the noise around me. They are not noise canceling, but I like the fact the outside noise isn't as loud."
